Category,Value
Type,Regional Distribution (diesel)
Daily Driving Distance,109.96923421873797
Annual Kilometers Driven,24193.231528122353
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.372727272727273
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,22.788100852056285
Road Tax per km,0.3572900127026092
Truck Financing Cost per km,6.658763948460392
Battery Financing Cost per km,0.0
Total Cost per km,33.48150069339306
Total Cost per month,67502.14151535394
Total Cost per year,810025.6981842474
TCO,4051023.596014244
TCO per km,23.92064308981455
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2143158218183427
TCO_maintenance_frac,0.031541815719498184
TCO_driver_frac,0.7334470180335704
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.09831506369721606
TCO_electricity_frac,0.0
TCO_residual_frac,-0.07761971926862712
